    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
   76, 0.0000000, 0.0000001, 0.7799994,   2.0300,  1.26617,        0,        0,  0.00216,        0,        0,        0, 12572.561,        0,        0,        4,       38,     6217,     3143,    15919,     5980,        4,    20032,      503,      271,        4,        4,        4,        4,        4,        4,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   77, 0.0000000, 0.0000001, 0.7850007,   1.9500,    1.213,        0,        0,  0.00212,        0,        0,        0, 13694.971,        0,        0,        2,       24,     6109,     3033,    16612,     5814,        2,    19303,      468,      307,        2,        2,        2,        2,        2,        2,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   78, 0.0000000, 0.0000000, 0.7900002,   1.8800,  1.16737,        0,        0,    0.002,        0,        0,        0, 14244.841,        0,        0,        3,       26,     6171,     3108,    16629,     5896,        3,    19153,      467,      276,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   79, 0.0000000, 0.0000001, 0.7949995,   1.8000,  1.11473,        0,        0,  0.00195,        0,        0,        0, 13847.299,        0,        0,        3,       21,     5974,     2902,    15436,     5667,        3,    18225,      402,      254,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   80, 0.0000000, 0.0000001, 0.8000000,   1.7300,  1.06972,        0,        0,  0.00186,        0,        0,        0, 12865.049,        0,        0,        3,       15,     5647,     2798,    13762,     5412,        3,    17564,      408,      250,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   81, 0.0000000, 0.0000001, 0.8016667,   1.7000,  1.04856,        0,        0,  0.00182,        0,        0,        0, 12439.918,        0,        0,        3,       28,     5542,     2710,    13044,     5293,        3,    17280,      403,      240,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   82, 0.0000000, 0.0000001, 0.8033335,   1.6800,  1.03678,        0,        0,  0.00179,        0,        0,        0, 12071.992,        0,        0,        4,       15,     5439,     2793,    12516,     5332,        4,    17356,      416,      246,        4,        4,        4,        4,        4,        4,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   83, 0.0000000, 0.0000001, 0.8050002,   1.6500,   1.0168,        0,        0,  0.00177,        0,        0,        0, 11849.921,        0,        0,        4,       22,     5291,     2655,    12049,     5181,        4,    16929,      414,      234,        4,        4,        4,        4,        4,        4,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   84, 0.0000000, 0.0000001, 0.8066669,   1.6300,  1.00373,        0,        0,  0.00177,        0,        0,        0, 11807.956,        0,        0,        3,       24,     5393,     2679,    11852,     5146,        3,    16677,      426,      238,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   85, 0.0000000, 0.0000001, 0.8083335,   1.6000,   0.9833,        0,        0,  0.00173,        0,        0,        0, 11517.34,        0,        0,        3,       20,     5297,     2717,    11325,     5149,        3,    16396,      382,      238,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   86, 0.0000000, 0.0000001, 0.8100002,   1.5800,  0.97127,        0,        0,  0.00169,        0,        0,        0, 11750.595,        0,        0,        2,       16,     5534,     2692,    11413,     5069,        2,    16457,      391,      255,        2,        2,        2,        2,        2,        2,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   87, 0.0000000, 0.0000001, 0.8116667,   1.5600,  0.95778,        0,        0,   0.0017,        0,        0,        0, 11553.801,        0,        0,        3,       25,     5401,     2576,    11066,     4893,        3,    16061,      349,      232,        3,        3,        3,        3,        3,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   88, 0.0000000, 0.0000001, 0.8133333,   1.5300,  0.93704,        0,        0,  0.00162,        0,        0,        0, 11884.231,        0,        0,        2,       25,     5501,     2552,    11136,     4892,        2,    15758,      340,      246,        2,        2,        2,        2,        2,        2,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   89, 0.0000000, 0.0000001, 0.8149999,   1.5100,  0.92407,        0,        0,  0.00165,        0,        0,        0, 12178.731,        0,        0,        4,       24,     5700,     2520,    11254,     4867,        4,    15831,      360,      223,        4,        4,        4,        4,        4,        4,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   90, 0.0000000, 0.0000001, 0.8166664,   1.4800,  0.90628,        0,        0,  0.00161,        0,        0,        0, 12551.309,        0,        0,        4,       22,     5826,     2562,    11375,     4835,        4,    15775,      331,      256,        4,        4,        4,        4,        4,        4,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
